"filename"	"speaker"	"exp"	"rep"	"context_nr"	"context"	"block"	"trial"	"condition"	"name1"	"name2"	"item2"	"L1"	"L1t"	"H1"	"H1t"	"rise1"	"f0n1"	"slopen1"	"L2"	"L2t"	"H2"	"H2t"	"rise2"	"f0n2"	"slopen2"	"s4dur"	"s4reln1"	"s4glott"	"s8dur"	"s8reln2"	"s8glott"	"p1dur"	"p1relutt"	"p2dur"	"p3dur"	"p3relutt"	"p4dur"	"c1dur"	"c2dur"	"utt_dur.ms."	"hes"	"comments"	"p3_p1relutt"	"C2vsC1"	"C3vsC1"	"C4vsC1"	"C5vsC1"
"13_C05_b5_t13_r2_leni_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t13"	"nob"	"manni"	"leni_"	"13_C05_b5_t13_r2leni_"	"176.61"	"0.34"	"257.24"	"0.66"	"6.51"	"rise"	"20.508"	"197.25"	"1.02"	"243.65"	"1.32"	"3.66"	"rise"	"12.118"	"138.11"	"31.877"	"0"	"106.52"	"25.392"	"0"	0	"0"	"0"	0	"0"	"0"	"252.36"	"241.22"	1915.24	"0"	NA	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t15_r2_nelli_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t15"	"nob"	"mimmi"	"nelli"	"13_C05_b5_t15_r2nelli"	"192.05"	"0.35"	"264.32"	"0.67"	"5.53"	"rise"	"17.089"	"204.16"	"1"	"244.96"	"1.28"	"3.15"	"rise"	"11.063"	"177.12"	"41.47"	"0"	"89.69"	"24.421"	"0"	0	"0"	"0"	0	"0"	"0"	"235.28"	"271.39"	1794.7	"0"	NA	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t17_r2_moni_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t17"	"nob"	"nelli"	"moni_"	"13_C05_b5_t17_r2moni_"	"195.33"	"0.36"	"255.94"	"0.68"	"4.68"	"rise"	"14.505"	"210.58"	"1.13"	"235.82"	"1.34"	"1.96"	"rise"	"9.254"	"109.17"	"25.545"	"0"	"98.89"	"20.17"	"0"	0	"0"	"0"	0	"0"	"0"	"329.59"	"258.72"	2120.55	"0"	NA	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t19_r2_mimmi_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t19"	"nob"	"leni_"	"mimmi"	"13_C05_b5_t19_r2mimmi"	"204.3"	"0.41"	"251.55"	"0.67"	"3.6"	"rise"	"14.205"	"196.99"	"1.01"	"235.02"	"1.31"	"3.06"	"rise"	"10.442"	"103.31"	"23.683"	"0"	"100.13"	"27.171"	"0"	0	"0"	"0"	0	"0"	"0"	"244.18"	"240.89"	1893.1	"0"	NA	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t20_r2_lilli_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t20"	"nob"	"moni_"	"lilli"	"13_C05_b5_t20_r2lilli"	"207.16"	"0.4"	"253.69"	"0.75"	"3.51"	"rise"	"9.837"	"211.29"	"1.14"	"233.5"	"1.45"	"1.73"	"rise"	"5.608"	"105.48"	"19.661"	"0"	"117.93"	"28.726"	"0"	0	"0"	"0"	0	"0"	"0"	"276.24"	"281.93"	2113.66	"0"	NA	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t22_r2_manni_nob"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t22"	"nob"	"lilli"	"manni"	"13_C05_b5_t22_r2manni"	"215.37"	"0.33"	"271.19"	"0.57"	"3.99"	"rise"	"16.691"	"194.87"	"0.92"	"205.73"	"1.1"	"0.94"	"rise"	"5.361"	"123.19"	"34.097"	"0"	"100.91"	"21.555"	"0"	0	"0"	"0"	0	"0"	"0"	"228.59"	"244.9"	1841.67	"0"	" name2 LH unzuverlässig"	0	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t23_r2_mimmi_bra"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t23"	"bra"	"leni_"	"mimmi"	"13_C05_b5_t23_r2mimmi"	"213.72"	"0.37"	"270.57"	"0.68"	"4.08"	"rise"	"13.42"	"207.65"	"1.04"	"263.31"	"1.35"	"4.11"	"rise"	"13.488"	"120.1"	"25.901"	"0"	"230.89"	"46.048"	"0"	0	"0"	"0"	100.36	"4.762"	"0"	"240.04"	"208.56"	2107.47	"0"	NA	4.76210812016304	-0.2	0.8	-0.2	-0.2
"13_C05_b5_t24_r2_moni_bra"	"13"	"1b"	"r2"	"C05"	"noise"	"b5"	"t24"	"bra"	"nelli"	"moni_"	"13_C05_b5_t24_r2moni_"	"192.36"	"0.36"	"277"	"0.63"	"6.31"	"rise"	"23.219"	"197.84"	"1.01"	"258.81"	"1.38"	"4.65"	"rise"	"12.568"	"145.88"	"35.525"	"0"	"186.67"	"34.293"	"0"	0	"0"	"0"	166.78	"7.649"	"0"	"267.3"	"216.5"	2180.37	"0"	NA	7.64916046359104	-0.2	0.8	-0.2	-0.2
"14_C01_b1_t01_r1_manni_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t01"	"bra"	"lilli"	"manni"	"14_C01_b1_t01_r1manni"	"102.16"	"0.56"	"109.89"	"0.42"	"1.26"	"fall"	"-9.087"	"102.29"	"0.88"	"177.51"	"1.14"	"9.54"	"rise"	"36.432"	"136.43"	"0"	"0"	"187.54"	"44.049"	"0"	0	"0"	"0"	467.69	"24.305"	"0"	"130.08"	"216.78"	1924.23	"0"	" name1 minimaler fall HL"	24.3053065381997	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t02_r1_moni_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t02"	"nob"	"nelli"	"moni_"	"14_C01_b1_t02_r1moni_"	"129.31"	"0.5"	"134.81"	"0.45"	"0.72"	"fall"	"-13.416"	"115.69"	"1.56"	"124.64"	"1.44"	"1.29"	"fall"	"-10.865"	"267.75"	"53.043"	"0"	"181.27"	"41.185"	"0"	178.64	"8.41"	"0"	70.63	"3.325"	"0"	"246.65"	"227.17"	2124.15	"0"	" name1glott LH unzuverlässig"	-5.08485747240072	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t03_r1_leni_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t03"	"bra"	"manni"	"leni_"	"14_C01_b1_t03_r1leni_"	"109.76"	"0.4"	"122.28"	"0.59"	"1.87"	"rise"	"10.101"	"98.78"	"0.85"	"156.01"	"1.17"	"7.91"	"rise"	"24.603"	"116.18"	"36.343"	"0"	"193.69"	"42.735"	"0"	0	"0"	"0"	392.2	"19.701"	"0"	"143.69"	"243.22"	1990.73	"0"	NA	19.7013155977958	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t04_r1_nelli_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t04"	"nob"	"mimmi"	"nelli"	"14_C01_b1_t04_r1nelli"	"134.36"	"0.38"	"142.25"	"0.51"	"0.99"	"rise"	"7.275"	"107"	"1.07"	"123.63"	"1.2"	"2.5"	"rise"	"19.415"	"185.43"	"48.825"	"0"	"174.62"	"48.658"	"0"	0	"0"	"0"	0	"0"	"0"	"303.73"	"291.09"	1818.53	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t05_r1_lilli_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t05"	"bra"	"moni_"	"lilli"	"14_C01_b1_t05_r1lilli"	"101.32"	"0.37"	"130.59"	"0.51"	"4.39"	"rise"	"29.659"	"121.95"	"0.99"	"170.66"	"1.19"	"5.82"	"rise"	"30.092"	"144.28"	"33.37"	"0"	"183.86"	"53.361"	"0"	0	"0"	"0"	379.81	"19.077"	"0"	"179.89"	"195.49"	1990.95	"0"	NA	19.0768226223662	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t06_r1_leni_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t06"	"nob"	"manni"	"leni_"	"14_C01_b1_t06_r1leni_"	"112.44"	"0.41"	"146.73"	"0.58"	"4.61"	"rise"	"25.859"	"100.13"	"0.94"	"123.32"	"1.12"	"3.61"	"rise"	"20.246"	"171.95"	"45.913"	"0"	"166.42"	"42.123"	"0"	0	"0"	"0"	62.76	"3.707"	"0"	"192.58"	"277.13"	1693.2	"0"	NA	3.706591070163	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t07_r1_moni_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t07"	"bra"	"nelli"	"moni_"	"14_C01_b1_t07_r1moni_"	"102.74"	"0.4"	"115.63"	"0.55"	"2.05"	"rise"	"13.377"	"93.53"	"0.87"	"146.7"	"1.26"	"7.79"	"rise"	"20.026"	"129.48"	"37.961"	"0"	"184.05"	"38.693"	"0"	0	"0"	"0"	370.43	"17.762"	"0"	"180.75"	"230.41"	2085.59	"0"	NA	17.7614008505986	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t08_r1_mimmi_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t08"	"bra"	"leni_"	"mimmi"	"14_C01_b1_t08_r1mimmi"	"104.21"	"0.41"	"132.26"	"0.76"	"4.13"	"rise"	"11.637"	"118.55"	"1.15"	"177.09"	"1.45"	"6.95"	"rise"	"23.664"	"179.01"	"33.937"	"0"	"176.68"	"50.728"	"0"	0	"0"	"0"	424.65	"18.952"	"0"	"303.91"	"230.77"	2240.61	"0"	NA	18.9524281334101	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t09_r1_manni_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t09"	"nob"	"lilli"	"manni"	"14_C01_b1_t09_r1manni"	"60.39"	"0.34"	"131.43"	"0.52"	"13.46"	"rise"	"73.503"	"90.3"	"0.92"	"118.31"	"1.04"	"4.68"	"rise"	"38.072"	"172.92"	"49.878"	"0"	"163.14"	"42.745"	"0"	0	"0"	"0"	0	"0"	"0"	"207.38"	"211.46"	1604.16	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t10_r1_nelli_bra"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t10"	"bra"	"mimmi"	"nelli"	"14_C01_b1_t10_r1nelli"	"106.69"	"0.38"	"126.42"	"0.58"	"2.94"	"rise"	"14.156"	"106.46"	"1.16"	"165.58"	"1.39"	"7.65"	"rise"	"33.532"	"189.97"	"45.986"	"0"	"172.91"	"43.884"	"0"	0	"0"	"0"	407.96	"17.933"	"0"	"336.07"	"263.67"	2274.9	"0"	NA	17.933095960262	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t11_r1_lilli_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t11"	"nob"	"moni_"	"lilli"	"14_C01_b1_t11_r1lilli"	"104.48"	"0.39"	"145.59"	"0.72"	"5.74"	"rise"	"17.558"	"101.32"	"1.05"	"109.27"	"1.26"	"1.31"	"rise"	"5.987"	"149.76"	"30.759"	"0"	"149.14"	"41.555"	"0"	0	"0"	"0"	0	"0"	"0"	"217.81"	"264.8"	1743.13	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t12_r1_mimmi_nob"	"14"	"1b"	"r1"	"C01"	"young"	"b1"	"t12"	"nob"	"leni_"	"mimmi"	"14_C01_b1_t12_r1mimmi"	"100.27"	"0.37"	"137.31"	"0.66"	"5.44"	"rise"	"18.745"	"116.49"	"1.09"	"133.62"	"1.21"	"2.37"	"rise"	"18.527"	"174.52"	"39.162"	"0"	"193.43"	"48.331"	"0"	0	"0"	"0"	0	"0"	"0"	"289.65"	"280.47"	1834.24	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t13_r2_manni_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t13"	"bra"	"lilli"	"manni"	"14_C01_b1_t13_r2manni"	"124.22"	"0.4"	"140.38"	"0.57"	"2.12"	"rise"	"11.932"	"103.29"	"0.88"	"177.4"	"1.16"	"9.36"	"rise"	"33.33"	"117.7"	"37.557"	"0"	"157.66"	"44.29"	"0"	0	"0"	"0"	519.94	"24.485"	"0"	"226.27"	"243.78"	2123.5	"0"	NA	24.4850482693666	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t14_r2_nelli_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t14"	"nob"	"mimmi"	"nelli"	"14_C01_b1_t14_r2nelli"	"124.24"	"0.39"	"146.88"	"0.51"	"2.9"	"rise"	"24.025"	"110.02"	"1.12"	"138.74"	"1.33"	"4.02"	"rise"	"19.921"	"159.97"	"41.173"	"0"	"186.99"	"49.096"	"0"	0	"0"	"0"	22.67	"1.228"	"0"	"356.51"	"203.75"	1845.6	"0"	NA	1.22832683138275	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t15_r2_lilli_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t15"	"bra"	"moni_"	"lilli"	"14_C01_b1_t15_r2lilli"	"102.23"	"0.37"	"131.87"	"0.63"	"4.41"	"rise"	"16.711"	"114.77"	"1.01"	"158.56"	"1.27"	"5.59"	"rise"	"21.339"	"181.9"	"38.099"	"0"	"185.3"	"51.372"	"0"	0	"0"	"0"	444.42	"21.137"	"0"	"174.35"	"219.34"	2102.57	"0"	NA	21.13698949381	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t16_r2_mimmi_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t16"	"nob"	"leni_"	"mimmi"	"14_C01_b1_t16_r2mimmi"	"111"	"0.38"	"147.91"	"0.64"	"4.97"	"rise"	"19.085"	"118.5"	"1.06"	"130.27"	"1.27"	"1.64"	"rise"	"8.056"	"162.27"	"39.89"	"0"	"167.49"	"46.97"	"0"	0	"0"	"0"	93.81	"5.154"	"0"	"279.16"	"218.62"	1820.27	"0"	NA	5.15363105473364	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t17_r2_moni_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t17"	"bra"	"nelli"	"moni_"	"14_C01_b1_t17_r2moni_"	"108.8"	"0.4"	"118.85"	"0.56"	"1.53"	"rise"	"9.579"	"99"	"0.89"	"168.41"	"1.27"	"9.2"	"rise"	"23.99"	"122.89"	"34.884"	"0"	"154.41"	"32.275"	"0"	0	"0"	"0"	459.49	"20.683"	"0"	"182.67"	"231.56"	2221.6	"0"	NA	20.6828411955348	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t18_r2_leni_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t18"	"nob"	"manni"	"leni_"	"14_C01_b1_t18_r2leni_"	"104.35"	"0.43"	"147.23"	"0.65"	"5.96"	"rise"	"26.559"	"106.56"	"1.16"	"130.67"	"1.39"	"3.53"	"rise"	"15.2"	"166.46"	"40.193"	"0"	"156.33"	"37.459"	"0"	0	"0"	"0"	0	"0"	"0"	"350.16"	"363.53"	1948.68	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t19_r2_lilli_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t19"	"nob"	"moni_"	"lilli"	"14_C01_b1_t19_r2lilli"	"110.01"	"0.37"	"75.59"	"0.67"	"-6.5"	"rise"	"-21.809"	"125.23"	"1.27"	"131.37"	"1.19"	"0.83"	"fall"	"-9.91"	"169.78"	"35.177"	"0"	"170.86"	"47.384"	"0"	0	"0"	"0"	0	"0"	"0"	"282.5"	"255.79"	1809.5	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t20_r2_mimmi_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t20"	"bra"	"leni_"	"mimmi"	"14_C01_b1_t20_r2mimmi"	"109.15"	"0.44"	"137.07"	"0.71"	"3.94"	"rise"	"14.788"	"128.51"	"1.08"	"170.94"	"1.33"	"4.94"	"rise"	"19.53"	"141.09"	"31.11"	"0"	"137.44"	"40.672"	"0"	0	"0"	"0"	425.07	"19.742"	"0"	"261.57"	"240.77"	2153.16	"0"	NA	19.7416819929778	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t21_r2_manni_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t21"	"nob"	"lilli"	"manni"	"14_C01_b1_t21_r2manni"	"113.22"	"0.35"	"153.23"	"0.61"	"5.24"	"rise"	"20.752"	"113.98"	"1.09"	"131.9"	"1.27"	"2.53"	"rise"	"14.295"	"178.37"	"45.118"	"0"	"188.77"	"49.089"	"0"	17.39	"0.962"	"0"	43.86	"2.427"	"0"	"259.68"	"0"	1807.43	"0"	NA	1.46451038214481	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t22_r2_nelli_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t22"	"bra"	"mimmi"	"nelli"	"14_C01_b1_t22_r2nelli"	"119.76"	"0.4"	"134.89"	"0.59"	"2.06"	"rise"	"11.239"	"112.16"	"0.99"	"203.89"	"1.24"	"10.35"	"rise"	"41.538"	"143.97"	"39.15"	"0"	"153.18"	"40.683"	"0"	0	"0"	"0"	445.95	"20.854"	"0"	"235.42"	"261.97"	2138.41	"0"	NA	20.8542795815583	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t23_r2_leni_bra"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t23"	"bra"	"manni"	"leni_"	"14_C01_b1_t23_r2leni_"	"106.61"	"0.42"	"128.39"	"0.6"	"3.22"	"rise"	"17.475"	"107.22"	"0.94"	"166.34"	"1.27"	"7.6"	"rise"	"22.563"	"128.31"	"35.583"	"0"	"186.79"	"42.596"	"0"	0	"0"	"0"	463.2	"20.696"	"0"	"217.06"	"272.09"	2238.16	"0"	NA	20.6955713621904	-0.2	-0.2	-0.2	0.8
"14_C01_b1_t24_r2_moni_nob"	"14"	"1b"	"r2"	"C01"	"young"	"b1"	"t24"	"nob"	"nelli"	"moni_"	"14_C01_b1_t24_r2moni_"	"108.94"	"0.35"	"137.43"	"0.62"	"4.02"	"rise"	"15.143"	"107.9"	"1.09"	"132.61"	"1.39"	"3.57"	"rise"	"11.924"	"146.71"	"37.483"	"0"	"218.36"	"43.62"	"0"	0	"0"	"0"	0	"0"	"0"	"296.72"	"336.97"	2014.45	"0"	NA	0	-0.2	-0.2	-0.2	0.8
"14_C02_b5_t01_r1_moni_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t01"	"nob"	"nelli"	"moni_"	"14_C02_b5_t01_r1moni_"	"119.83"	"0.39"	"246.64"	"0.61"	"12.5"	"rise"	"56.77"	"107.9"	"0.92"	"127.61"	"1.15"	"2.9"	"rise"	"12.441"	"152.13"	"44.058"	"0"	"112.41"	"31.85"	"0"	0	"0"	"0"	0	"0"	"0"	"240.74"	"125.95"	1548.7	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t02_r1_manni_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t02"	"bra"	"lilli"	"manni"	"14_C02_b5_t02_r1manni"	"116.77"	"0.36"	"167.09"	"0.63"	"6.2"	"rise"	"23.077"	"112.1"	"0.91"	"199.89"	"1.17"	"10.01"	"rise"	"38.664"	"129.82"	"36.499"	"0"	"157.7"	"47.477"	"0"	0	"0"	"0"	344.05	"18.239"	"34.49"	"223.11"	"209.56"	1886.29	"0"	NA	18.2395071807622	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t03_r1_nelli_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t03"	"nob"	"mimmi"	"nelli"	"14_C02_b5_t03_r1nelli"	"139.12"	"0.35"	"159.17"	"0.52"	"2.33"	"rise"	"13.912"	"110.15"	"0.89"	"106.63"	"1.01"	"-0.56"	"rise"	"-4.564"	"155.73"	"49.619"	"0"	"114.19"	"34.551"	"0"	0	"0"	"0"	0	"0"	"0"	"219.01"	"161.76"	1460.99	"0"	" name2s2glott H2 eig in s8"	0	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t04_r1_lilli_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t04"	"bra"	"moni_"	"lilli"	"14_C02_b5_t04_r1lilli"	"106.48"	"0.37"	"122.54"	"0.48"	"2.43"	"rise"	"23.699"	"107.17"	"0.83"	"189.62"	"1.12"	"9.88"	"rise"	"33.797"	"81.66"	"23.611"	"0"	"168.23"	"48.188"	"0"	0	"0"	"0"	367.1	"20.474"	"0"	"150.07"	"172.17"	1793.04	"0"	NA	20.473609066167	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t05_r1_mimmi_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t05"	"nob"	"leni_"	"mimmi"	"14_C02_b5_t05_r1mimmi"	"114.56"	"0.4"	"203.56"	"0.66"	"9.95"	"rise"	"39.285"	"125.61"	"1.03"	"160.45"	"1.2"	"4.24"	"rise"	"24.205"	"126.64"	"33.195"	"0"	"141.16"	"44.356"	"0"	0	"0"	"0"	0	"0"	"0"	"243"	"170.03"	1524.67	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t06_r1_moni_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t06"	"bra"	"nelli"	"moni_"	"14_C02_b5_t06_r1moni_"	"107.14"	"0.54"	"114.98"	"0.41"	"1.22"	"fall"	"-9.279"	"122.85"	"0.84"	"178.69"	"1.17"	"6.49"	"rise"	"19.536"	"101.12"	"31.576"	"0"	"145.94"	"35.423"	"0"	0	"0"	"0"	353.61	"18.763"	"0"	"181.41"	"179.39"	1884.58	"0"	NA	18.763331882966	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t07_r1_leni_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t07"	"nob"	"manni"	"leni_"	"14_C02_b5_t07_r1leni_"	"107.37"	"0.36"	"195.45"	"0.66"	"10.37"	"rise"	"34.146"	"112.73"	"1.05"	"126.46"	"1.2"	"1.99"	"rise"	"13.958"	"199.75"	"52.018"	"0"	"62.51"	"23.779"	"0"	183.31	"11.774"	"0"	0	"0"	"0"	"148.49"	"190.39"	1556.94	"0"	NA	-11.773735660976	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t08_r1_lilli_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t08"	"nob"	"moni_"	"lilli"	"14_C02_b5_t08_r1lilli"	"110.09"	"0.37"	"210.83"	"0.66"	"11.25"	"rise"	"39.406"	"106.41"	"0.88"	"132.51"	"1.08"	"3.8"	"rise"	"18.846"	"140.59"	"34.377"	"0"	"113.02"	"40.7"	"0"	0	"0"	"0"	0	"0"	"0"	"128.32"	"203.03"	1412.2	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t09_r1_mimmi_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t09"	"bra"	"leni_"	"mimmi"	"14_C02_b5_t09_r1mimmi"	"108.6"	"0.38"	"125.24"	"0.57"	"2.47"	"rise"	"13.102"	"105.65"	"0.8"	"183.52"	"1.12"	"9.56"	"rise"	"30.088"	"104.24"	"33.589"	"0"	"186.5"	"46.865"	"0"	0	"0"	"0"	332.73	"18.659"	"0"	"149.89"	"200.92"	1783.25	"0"	NA	18.6586289078929	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t10_r1_manni_nob"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t10"	"nob"	"lilli"	"manni"	"14_C02_b5_t10_r1manni"	"150.55"	"0.36"	"200.12"	"0.57"	"4.93"	"rise"	"24.091"	"114.94"	"1.07"	"138.62"	"1.21"	"3.24"	"rise"	"23.008"	"132.8"	"40.704"	"0"	"124.15"	"40.237"	"0"	146.58	"9.412"	"0"	0	"0"	"0"	"190.11"	"194.65"	1557.36	"0"	NA	-9.41208198489752	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t11_r1_nelli_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t11"	"bra"	"mimmi"	"nelli"	"14_C02_b5_t11_r1nelli"	"110.55"	"0.37"	"121.57"	"0.5"	"1.65"	"rise"	"13.276"	"100.21"	"0.77"	"189.85"	"1.05"	"11.06"	"rise"	"40.336"	"76.54"	"29.565"	"0"	"142.61"	"42.105"	"0"	0	"0"	"0"	387.3	"20.954"	"0"	"180.76"	"188.77"	1848.36	"0"	NA	20.9537103161722	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t12_r1_leni_bra"	"14"	"1b"	"r1"	"C02"	"child"	"b5"	"t12"	"bra"	"manni"	"leni_"	"14_C02_b5_t12_r1leni_"	"112.03"	"0.35"	"123.16"	"0.47"	"1.64"	"rise"	"14.298"	"115.54"	"0.81"	"185.74"	"1.06"	"8.22"	"rise"	"33.345"	"96.55"	"34.889"	"0"	"170.04"	"42.17"	"0"	0	"0"	"0"	388.3	"21.261"	"0"	"133.66"	"223.4"	1826.36	"0"	NA	21.2608686129788	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t13_r2_lilli_nob"	"14"	"1b"	"r2"	"C02"	"child"	"b5"	"t13"	"nob"	"moni_"	"lilli"	"14_C02_b5_t13_r2lilli"	"115.04"	"0.34"	"198.85"	"0.6"	"9.47"	"rise"	"35.824"	"113.15"	"0.89"	"133.77"	"1.1"	"2.9"	"rise"	"14.282"	"102.22"	"27.931"	"0"	"147.46"	"46.675"	"0"	0	"0"	"0"	0	"0"	"0"	"193.4"	"220.47"	1480.08	"0"	NA	0	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t14_r2_nelli_bra"	"14"	"1b"	"r2"	"C02"	"child"	"b5"	"t14"	"bra"	"mimmi"	"nelli"	"14_C02_b5_t14_r2nelli"	"118.49"	"0.37"	"125.9"	"0.55"	"1.05"	"rise"	"5.692"	"116.69"	"0.83"	"206.4"	"1.04"	"9.87"	"rise"	"45.687"	"101.38"	"34.768"	"0"	"142.9"	"43.633"	"0"	0	"0"	"0"	408.81	"22.446"	"0"	"159.19"	"168.44"	1821.33	"0"	NA	22.4456852959101	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t15_r2_manni_nob"	"14"	"1b"	"r2"	"C02"	"child"	"b5"	"t15"	"nob"	"lilli"	"manni"	"14_C02_b5_t15_r2manni"	"131.3"	"0.34"	"180.71"	"0.61"	"5.53"	"rise"	"21.045"	"105.64"	"0.94"	"138.36"	"1.14"	"4.67"	"rise"	"22.506"	"159.83"	"45.298"	"0"	"0"	"39.309"	"0"	0	"0"	"0"	125.86	"7.595"	"0"	"223.57"	"234.27"	1657.03	"0"	NA	7.59551728091827	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t16_r2_mimmi_bra"	"14"	"1b"	"r2"	"C02"	"child"	"b5"	"t16"	"bra"	"leni_"	"mimmi"	"14_C02_b5_t16_r2mimmi"	"113.88"	"0.35"	"149.18"	"0.64"	"4.67"	"rise"	"16.096"	"127.31"	"0.89"	"209.21"	"1.14"	"8.6"	"rise"	"34.059"	"117.56"	"32.478"	"0"	"156.81"	"46.054"	"0"	0	"0"	"0"	415.74	"21.803"	"0"	"176.94"	"213.41"	1906.82	"0"	NA	21.8027920831542	-0.2	-0.2	-0.2	-0.2
"14_C02_b5_t17_r2_moni_bra"	"14"	"1b"	"r2"	"C02"	"child"	"b5"	"t17"	"bra"	"nelli"	"moni_"	"14_C02_b5_t17_r2moni_"	"115.91"	"0.35"	"124.63"	"0.48"	"1.26"	"rise"	"9.777"	"111.28"	"0.84"	"192.24"	"1.17"	"9.46"	"rise"	"28.844"	"125.09"	"38.812"	"0"	"162.69"	"39.152"	"0"	0	"0"	"0"	411.42	"20.669"	"0"	"166.68"	"164.73"	1990.47	"0"	NA	20.6694901204238	-0.2	-0.2	-0.2	-0.2
